order_id,product_id,customer_id,category,subcategory,product_price,discount_percent,final_price,order_channel,payment_method,delivery_days,customer_tenure_days,num_prior_orders,num_prior_returns,customer_segment,region,weather_at_order,returned
O-00845,P-4244,C-2039,Shoes,Casual,2961.0,0.0,2961.0,Mobile Web,Wallet,9,1845,29,3,Regular,South,Cold,0
O-00846,P-1605,C-1341,Footwear,Sandals,7265.0,11.0,6465.85,Website,??,3,1285,16,3,New,East,Hot,0
O-00847,P-1592,C-5433,Footwear,Sneakers,13896.0,27.0,10144.08,Website,Wallet,3,1912,30,1,Regular,West,Rainy,0
O-00848,P-4094,C-8910,Beauty,Cream,7611.0,17.0,6317.13,App,Credit Card,9,1752,30,9,Regular,East,Hot,1
O-00849,P-6179,C-5627,Shoes,Running,7225.0,31.0,4985.25,Mobile Web,Wallet,9,1320,48,6,Regular,West,Cold,0
O-00850,P-3476,C-2688,Clothing,Jacket,14368.0,46.0,7758.72,App,UPI,2,888,9,1,Regular,West,Clear,0
O-00851,P-3132,C-3873,Beauty,Cream,14728.0,1.0,14580.72,Mobile Web,COD,8,1977,47,3,New,North,Cold,1
O-00852,P-8036,C-9592,Electronics,Charger,12195.0,29.0,8658.45,Website,Credit Card,6,1647,24,3,Loyal,West,Hot,0
O-00853,P-1269,C-5188,Footwear,Boots,13461.0,41.0,7941.99,Mobile Web,Wallet,2,1759,0,1,Loyal,West,Cold,0
O-00854,P-8679,C-4209,Home,Bedsheet,10375.0,14.0,8922.5,Website,Credit Card,5,1226,2,3,Regular,South,Cold,0
O-00855,P-5406,C-8439,Footwear,Sneakers,15151.0,44.0,8484.56,Mobile Web,Credit Card,2,54,37,5,New,North,Cold,0
O-00856,P-4219,C-3399,Electronics,Headphone,18275.0,34.0,12061.5,Mobile Web,Credit Card,9,696,1,8,New,West,Hot,0
O-00857,P-5810,C-6508,Clothing,Tshirt,7259.0,32.0,4936.12,Website,Credit Card,2,1440,2,0,Loyal,North,Cold,0
O-00858,P-8175,C-9453,Clothing,Shirt,18288.0,17.0,15179.04,App,UPI,6,1732,9,1,Regular,North,Rainy,0
O-00859,P-6647,C-9854,Beauty,Cream,10827.0,32.0,7362.36,Website,Credit Card,1,167,30,9,Regular,East,Clear,0
O-00860,P-5293,C-4066,Footwear,Sneakers,17605.0,46.0,9506.7,Website,Wallet,5,69,3,8,Loyal,West,Clear,0
O-00861,P-2111,C-4622,Electronics,Headphone,11257.0,14.0,9681.02,Mobile Web,Credit Card,3,629,29,1,Loyal,West,Clear,0
O-00862,P-1427,C-7545,Shoes,Formal,6674.0,10.0,6006.6,App,UPI,4,1935,46,8,Loyal,East,Rainy,0
O-00863,P-6710,C-4836,Footwear,Sandals,2995.0,13.0,2605.65,Website,COD,1,1772,21,3,New,East,Hot,0
O-00864,P-5393,C-1271,Footwear,Sneakers,12919.0,48.0,6717.88,App,Credit Card,9,265,27,4,New,East,Cold,1
O-00865,P-1161,C-4057,Footwear,Sneakers,14598.0,26.0,10802.52,Mobile Web,UPI,6,535,15,1,New,North,Hot,0
O-00866,P-5400,C-9019,Clothing,Kurta,11592.0,5.0,11012.4,Website,Wallet,7,540,7,0,New,South,Hot,0
O-00867,P-4237,C-8409,Beauty,Perfume,14327.0,44.0,8023.12,Website,COD,2,192,47,1,Loyal,West,Rainy,0
O-00868,P-8562,C-8855,Shoes,Casual,6104.0,2.0,5981.92,Website,COD,8,603,27,6,New,North,Clear,0
O-00869,P-5893,C-4206,Footwear,Sandals,8254.0,17.0,6850.82,Website,UPI,6,1890,10,0,Regular,North,Clear,0
O-00870,P-1310,C-5491,Beauty,Perfume,2745.0,23.0,2113.65,App,Wallet,3,408,0,1,New,North,Hot,0
O-00871,P-6842,C-3874,Shoes,Formal,9218.0,19.0,7466.58,Website,Wallet,2,1540,46,5,Regular,South,Clear,0
O-00872,P-1123,C-1185,Electronics,Mobile,10933.0,40.0,6559.8,Mobile Web,Credit Card,6,1812,29,5,New,West,Cold,0
O-00873,P-6611,C-6923,Beauty,Cream,3376.0,29.0,2396.96,Website,Wallet,5,420,5,8,Loyal,South,Clear,0
O-00874,P-3544,C-7293,Clothing,Jeans,4116.0,6.0,3869.04,Website,COD,7,984,9,6,Loyal,East,Clear,0
O-00875,P-6172,C-6830,Shoes,Formal,18677.0,41.0,11019.43,Mobile Web,??,6,277,43,0,Regular,South,Cold,0
O-00876,P-9246,C-4493,Clothing,Shirt,4630.0,21.0,3657.7,Mobile Web,Credit Card,8,1708,35,7,New,East,Clear,0
O-00877,P-6364,C-5253,Beauty,Serum,7500.0,18.0,6150.0,Website,UPI,5,487,31,3,New,South,Clear,0
O-00878,P-7579,C-6623,Home,Cookware,10861.0,25.0,8145.75,Mobile Web,Wallet,2,716,32,5,Regular,North,Hot,1
O-00879,P-4172,C-1031,Home,Lamp,11559.0,47.0,6126.27,Mobile Web,COD,1,368,46,7,New,East,Rainy,0
O-00880,P-5147,C-4392,Electronics,Headphone,7198.0,40.0,4318.8,Website,UPI,5,89,24,4,New,South,Rainy,0
O-00881,P-1208,C-5950,Home,Bedsheet,5406.0,45.0,2973.3,App,Wallet,4,594,2,7,Regular,South,Cold,1
O-00882,P-9522,C-5009,Clothing,Shirt,628.0,9.0,571.48,Mobile Web,UPI,7,188,5,0,Loyal,East,Hot,0
O-00883,P-5229,C-1216,Beauty,Serum,10944.0,33.0,7332.48,App,Credit Card,6,1467,28,1,Regular,South,Cold,0
O-00884,P-8633,C-7742,Home,Bedsheet,19296.0,33.0,12928.32,Website,COD,6,267,30,7,Regular,South,Clear,0
O-00885,P-1429,C-8832,Footwear,Boots,15626.0,25.0,11719.5,Website,Credit Card,9,731,31,0,Loyal,North,Hot,0
O-00886,P-2703,C-2124,Footwear,Boots,3504.0,14.0,3013.44,App,Credit Card,8,1383,38,7,Regular,West,Clear,1
O-00887,P-7249,C-1409,Beauty,Cream,4480.0,19.0,3628.8,App,UPI,7,1923,30,5,Regular,West,Clear,1
O-00888,P-4451,C-2903,Clothing,Jeans,18941.0,32.0,12879.88,Website,UPI,9,960,27,9,New,South,Hot,1
O-00889,P-3848,C-8957,Electronics,Mobile,13578.0,0.0,13578.0,Website,Credit Card,7,603,31,2,Regular,East,Cold,0
O-00890,P-8687,C-3322,Shoes,Casual,6566.0,30.0,4596.2,Mobile Web,Wallet,9,156,14,1,New,North,Rainy,0
O-00891,P-6947,C-6704,Shoes,Formal,18754.0,1.0,18566.46,App,Wallet,4,1953,5,6,New,West,Hot,0
O-00892,P-9829,C-5825,Clothing,Shirt,372.0,46.0,200.88,Mobile Web,Credit Card,1,1431,0,8,Regular,North,Rainy,0
O-00893,P-4688,C-5989,Home,Cookware,18023.0,39.0,10994.03,Mobile Web,UPI,1,299,30,9,Loyal,East,Rainy,0
O-00894,P-8389,C-1193,Footwear,Sandals,18133.0,46.0,9791.82,Mobile Web,??,6,1893,44,6,New,East,Hot,1
O-00895,P-1918,C-9859,Footwear,Sandals,908.0,49.0,463.08,App,Credit Card,4,1151,21,8,New,West,Hot,1
O-00896,P-9068,C-4846,Beauty,Serum,6588.0,39.0,4018.68,Mobile Web,COD,7,207,33,3,Regular,South,Rainy,0
O-00897,P-2640,C-7535,Footwear,Sneakers,10280.0,34.0,6784.8,Mobile Web,Wallet,5,646,16,7,Regular,North,Hot,0
O-00898,P-9528,C-5833,Clothing,Tshirt,1293.0,8.0,1189.56,Mobile Web,Wallet,1,767,41,4,Regular,East,Hot,0
O-00899,P-7380,C-1023,Home,Bedsheet,7347.0,5.0,6979.65,Mobile Web,UPI,8,1898,27,5,Regular,South,Clear,0
O-00900,P-7342,C-7616,Clothing,Shirt,6677.0,30.0,4673.9,Mobile Web,COD,3,943,3,3,Regular,West,Rainy,0
O-00901,P-4787,C-5753,Beauty,Perfume,16877.0,11.0,15020.53,Mobile Web,COD,5,436,10,7,New,West,Cold,1
O-00902,P-4803,C-2503,Beauty,Serum,11110.0,38.0,6888.2,Mobile Web,Wallet,6,1393,46,4,New,East,Rainy,0
O-00903,P-6732,C-5604,Footwear,Sandals,8556.0,31.0,5903.64,Website,Wallet,3,356,39,9,Regular,South,Rainy,0
O-00904,P-9671,C-2852,Footwear,Sneakers,5454.0,28.0,3926.88,Mobile Web,Credit Card,9,770,49,6,Loyal,East,Rainy,0
O-00905,P-7696,C-5475,Beauty,Cream,13953.0,41.0,8232.27,Website,Credit Card,6,754,20,3,New,North,Clear,0
O-00906,P-3225,C-3697,Footwear,Boots,4650.0,19.0,3766.5,Website,UPI,3,1344,41,2,New,North,Hot,0
O-00907,P-9319,C-6780,Clothing,Jeans,19820.0,27.0,14468.6,App,UPI,999,1023,9,1,Regular,South,Hot,0
O-00908,P-8013,C-7555,Footwear,Sneakers,8809.0,18.0,7223.38,Website,UPI,3,430,13,7,New,North,Hot,0
O-00909,P-4829,C-2764,Beauty,Perfume,9249.0,21.0,7306.71,Website,Wallet,3,122,28,3,Loyal,West,Cold,0
O-00910,P-6399,C-4292,Footwear,Sandals,5465.0,46.0,2951.1,App,Wallet,6,1707,21,1,Regular,East,Clear,0
O-00911,P-1012,C-4962,Home,Bedsheet,11146.0,36.0,7133.44,App,COD,1,886,27,5,Loyal,South,Hot,0
O-00912,P-6244,C-1033,Beauty,Cream,15778.0,34.0,10413.48,Website,Wallet,6,20,14,5,Loyal,South,Cold,0
O-00913,P-9298,C-4819,Electronics,Charger,11866.0,42.0,6882.28,App,Wallet,6,249,26,0,New,South,Rainy,0
O-00914,P-3292,C-7098,Home,Lamp,18852.0,37.0,11876.76,App,UPI,6,593,0,8,Loyal,North,Rainy,0
O-00915,P-3222,C-1833,Shoes,Formal,8927.0,2.0,8748.46,Mobile Web,COD,7,1905,15,6,Loyal,South,Rainy,0
O-00916,P-7359,C-1695,Electronics,Laptop,,,3100.6,,COD,3,838,25,9,New,,Rainy,0
O-00917,P-7130,C-5864,Footwear,Boots,18361.0,42.0,10649.38,Mobile Web,COD,4,1428,1,5,Loyal,North,Cold,0
O-00918,P-3188,C-8994,Footwear,Sneakers,14759.0,2.0,14463.82,Mobile Web,COD,4,197,13,9,New,East,Cold,0
O-00919,P-7732,C-7174,Beauty,Serum,2325.0,11.0,2069.25,Website,Wallet,7,685,14,9,Loyal,North,Cold,0
O-00920,P-3255,C-8263,Clothing,Kurta,14087.0,30.0,9860.9,Website,Credit Card,3,29,27,3,Regular,South,Cold,0
O-00921,P-9385,C-3857,Beauty,Serum,12486.0,28.0,8989.92,Website,UPI,6,1975,30,2,Loyal,West,Rainy,0
O-00922,P-9703,C-5024,Clothing,Jeans,3877.0,7.0,3605.61,Mobile Web,UPI,1,829,34,3,Regular,South,Rainy,0
O-00923,P-3799,C-3944,Electronics,Laptop,6879.0,37.0,4333.77,Mobile Web,Wallet,4,544,35,0,Regular,East,Hot,0
O-00924,P-3576,C-5082,Clothing,Shirt,10242.0,45.0,5633.1,App,COD,7,520,27,6,Loyal,North,Hot,1
O-00925,P-3830,C-2771,Clothing,Tshirt,15935.0,39.0,9720.35,App,COD,7,1684,2,7,Loyal,East,Cold,1
O-00926,P-7716,C-7742,Clothing,Jacket,10099.0,4.0,9695.04,Website,UPI,1,1816,9,8,Regular,East,Hot,1
O-00927,P-8611,C-1751,Shoes,Running,,,17383.47,,Credit Card,9,256,1,6,New,,Clear,0
O-00928,P-1264,C-1926,Shoes,Running,5612.0,22.0,4377.36,App,Credit Card,7,182,2,6,Regular,West,Rainy,1
O-00929,P-1707,C-5818,Electronics,Laptop,9530.0,32.0,6480.4,Website,Wallet,4,215,34,1,Loyal,South,Cold,0
O-00930,P-9624,C-8756,Home,Cookware,1666.0,38.0,1032.92,App,UPI,4,1408,31,7,Loyal,South,Hot,0
O-00931,P-9579,C-8459,Footwear,Sneakers,7701.0,30.0,5390.7,App,Credit Card,2,730,47,9,New,North,Hot,0
O-00932,P-9822,C-7478,Footwear,Boots,,,10997.69,,Credit Card,1,1634,46,3,Regular,,Hot,0
O-00933,P-1697,C-8609,Shoes,Formal,18856.0,28.0,13576.32,App,COD,3,378,36,4,New,North,Clear,1
O-00934,P-1629,C-8159,Beauty,Cream,11234.0,39.0,6852.74,App,UPI,6,112,15,1,New,West,Clear,0
O-00935,P-7558,C-4263,Clothing,Kurta,19462.0,8.0,17905.04,App,Credit Card,2,1032,25,5,New,South,Hot,0
O-00936,P-9138,C-9719,Shoes,Formal,5881.0,22.0,4587.18,Website,Credit Card,6,574,44,0,New,East,Cold,0
O-00937,P-4771,C-1943,Footwear,Sandals,8627.0,12.0,7591.76,App,Wallet,7,292,14,2,New,East,Cold,1
O-00938,P-5592,C-6194,Beauty,Cream,16319.0,33.0,10933.73,Mobile Web,Wallet,1,796,2,3,Regular,North,Clear,0
O-00939,P-7137,C-9094,Beauty,Cream,5110.0,38.0,3168.2,Mobile Web,Wallet,5,1917,20,9,Regular,South,Hot,0
O-00940,P-9754,C-6425,Footwear,Sandals,18553.0,19.0,15027.93,Mobile Web,Wallet,2,1632,47,6,Loyal,West,Hot,0
O-00941,P-3403,C-1845,Electronics,Laptop,16351.0,47.0,8666.03,Website,Wallet,5,120,5,3,Regular,North,Rainy,0
O-00942,P-6033,C-1346,Footwear,Sandals,19051.0,49.0,9716.01,Mobile Web,Wallet,3,806,1,8,Loyal,North,Hot,0
O-00943,P-2334,C-6290,Electronics,Charger,8207.0,42.0,4760.06,App,Wallet,6,1442,4,6,New,South,Clear,1
O-00944,P-7388,C-3672,Clothing,Jeans,15325.0,8.0,14099.0,App,Credit Card,6,1314,9,5,New,South,Cold,0
O-00945,P-7473,C-4482,Footwear,Sneakers,15750.0,24.0,11970.0,Mobile Web,Credit Card,3,1924,43,5,New,East,Hot,0
O-00946,P-1009,C-7334,Footwear,Boots,6522.0,22.0,5087.16,Mobile Web,Wallet,4,99,24,9,New,North,Cold,0
O-00947,P-8953,C-5119,Clothing,Jeans,11979.0,42.0,6947.82,Website,Wallet,7,426,34,7,New,West,Rainy,0
O-00948,P-7761,C-9569,Home,Lamp,7985.0,19.0,6467.85,Mobile Web,Wallet,7,1539,46,0,Regular,North,Hot,0
O-00949,P-1881,C-6816,Shoes,Formal,11434.0,44.0,6403.04,App,COD,2,1092,31,7,Regular,West,Rainy,1
O-00950,P-2130,C-3360,Clothing,Jeans,8376.0,42.0,4858.08,Mobile Web,COD,4,404,26,9,New,South,Rainy,0
O-00951,P-8254,C-3182,Clothing,Jeans,15101.0,0.0,15101.0,Website,Wallet,6,1978,30,2,Loyal,East,Rainy,0
O-00952,P-8367,C-9020,clOThing,Kurta,2693.0,26.0,1992.82,Mobile Web,COD,2,1156,23,2,New,North,Rainy,1
O-00953,P-4961,C-1401,Clothing,Tshirt,17500.0,49.0,8925.0,App,Wallet,5,164,41,5,Regular,South,Clear,1
O-00954,P-7737,C-1327,Shoes,Formal,3757.0,22.0,2930.46,Mobile Web,COD,7,1003,1,7,New,West,Cold,0
O-00955,P-6861,C-3341,Footwear,Sandals,11228.0,14.0,9656.08,Mobile Web,Wallet,2,1458,46,1,Loyal,West,Clear,0
O-00956,P-7527,C-4337,Home,Cookware,8063.0,16.0,6772.92,Website,Wallet,6,1859,35,8,New,West,Cold,0
O-00957,P-2915,C-6478,Footwear,Sandals,15612.0,34.0,10303.92,Mobile Web,UPI,9,1302,46,9,New,West,Clear,1
O-00958,P-5983,C-1738,Beauty,Cream,8504.0,15.0,7228.4,App,UPI,7,636,16,1,New,South,Rainy,0
O-00959,P-6763,C-6251,Beauty,Serum,15144.0,30.0,10600.8,Mobile Web,UPI,9,420,6,8,Loyal,North,Hot,0
O-00960,P-8969,C-3029,Home,Lamp,11567.0,25.0,8675.25,Website,UPI,9,510,43,6,New,West,Clear,0
O-00961,P-2769,C-3092,Beauty,Serum,11468.0,27.0,8371.64,App,COD,9,768,20,6,Loyal,East,Hot,1
O-00962,P-9681,C-7322,Shoes,Running,7978.0,41.0,4707.02,Mobile Web,COD,6,376,26,1,New,West,Cold,0
O-00963,P-3537,C-4526,Electronics,Laptop,15012.0,26.0,11108.88,Mobile Web,UPI,9,1513,44,5,New,North,Hot,0
O-00964,P-4718,C-5470,Footwear,Boots,7603.0,33.0,5094.01,Website,UPI,8,386,33,9,Loyal,North,Clear,0
O-00965,P-7532,C-6622,Shoes,Formal,,,2373.0,,COD,5,901,46,2,New,,Clear,0
O-00966,P-3701,C-9948,Shoes,Formal,11943.0,45.0,6568.65,Website,Credit Card,4,1346,16,8,Regular,South,Cold,0
O-00967,P-8497,C-6463,Clothing,Jacket,15148.0,33.0,10149.16,App,COD,1,135,36,8,New,East,Clear,0
O-00968,P-8051,C-4047,Footwear,Boots,6349.0,47.0,3364.97,App,COD,9,414,13,4,New,West,Hot,1
O-00969,P-2349,C-3077,Clothing,Jacket,8828.0,32.0,6003.04,Website,COD,6,1848,15,6,Loyal,West,Clear,0
O-00970,P-7015,C-7752,Clothing,Tshirt,10496.0,28.0,7557.12,Website,Wallet,1,74,47,1,Loyal,South,Rainy,0
O-00971,P-8107,C-1657,Footwear,Sneakers,9770.0,7.0,9086.1,Website,UPI,1,114,25,3,New,North,Cold,0
O-00972,P-2804,C-5826,Beauty,Cream,13818.0,37.0,8705.34,Mobile Web,Credit Card,3,1332,37,0,Regular,East,Rainy,1
O-00973,P-9348,C-6992,Beauty,Perfume,8501.0,46.0,4590.54,Website,Wallet,6,1868,48,1,Regular,East,Cold,0
O-00974,P-9772,C-7445,Footwear,Sandals,3307.0,16.0,2777.88,Mobile Web,Wallet,3,1326,18,8,Regular,West,Hot,0
O-00975,P-1581,C-6338,Beauty,Cream,10526.0,23.0,8105.02,Website,UPI,1,1013,28,1,Regular,North,Clear,0
O-00976,P-3247,C-9833,Footwear,Sneakers,7117.0,36.0,4554.88,Mobile Web,Wallet,9,227,22,7,New,South,Hot,1
O-00977,P-9440,C-1021,Shoes,Formal,1100.0,13.0,957.0,App,UPI,9,1412,7,3,Loyal,North,Hot,0
O-00978,P-7225,C-4770,Footwear,Boots,2564.0,22.0,1999.92,Mobile Web,Credit Card,4,209,48,8,Loyal,South,Rainy,1
O-00979,P-5569,C-5924,Electronics,Headphone,19749.0,10.0,17774.1,Website,Wallet,1,1741,37,3,Loyal,South,Cold,0
O-00980,P-9446,C-5376,Clothing,Jacket,1454.0,38.0,901.48,Mobile Web,Wallet,2,1709,34,0,Regular,East,Cold,0
O-00981,P-9636,C-1722,Electronics,Mobile,1962.0,31.0,1353.78,Mobile Web,Credit Card,2,433,14,6,New,West,Rainy,0
O-00982,P-2473,C-2919,Clothing,Jeans,14723.0,23.0,11336.71,Website,UPI,7,1846,17,5,Loyal,North,Hot,0
O-00983,P-1108,C-1456,Beauty,Cream,3911.0,1.0,3871.89,Mobile Web,Wallet,4,1766,36,8,Loyal,North,Hot,0
O-00984,P-2039,C-4734,Home,Cookware,13558.0,41.0,7999.22,Mobile Web,COD,2,1609,8,7,Loyal,South,Rainy,1
O-00985,P-8791,C-2076,Footwear,Sandals,17931.0,49.0,9144.81,App,Wallet,5,675,15,1,New,South,Rainy,0
O-00986,P-6720,C-5880,Home,Lamp,8224.0,12.0,7237.12,Website,COD,7,392,41,4,Regular,South,Rainy,1
O-00987,P-8558,C-3813,Clothing,Jeans,5486.0,5.0,5211.7,Website,COD,4,777,6,9,New,East,Hot,0
O-00988,P-4914,C-4282,Footwear,Sneakers,13447.0,5.0,12774.65,Website,COD,7,842,3,0,Regular,East,Hot,0
O-00989,P-4878,C-5533,Shoes,Formal,17718.0,39.0,10807.98,Website,COD,7,1180,26,8,Loyal,West,Cold,1
O-00990,P-8920,C-7155,Beauty,Cream,14309.0,43.0,8156.13,Mobile Web,Wallet,7,290,25,3,Regular,East,Rainy,1
O-00991,P-9335,C-8710,Electronics,Charger,13171.0,47.0,6980.63,App,UPI,1,196,11,2,New,West,Hot,0
O-00992,P-5962,C-5735,Home,Cookware,6985.0,15.0,5937.25,Mobile Web,Credit Card,3,1133,48,5,Regular,North,Clear,1
O-00993,P-8699,C-7866,Footwear,Boots,9045.0,32.0,6150.6,Website,Wallet,3,846,19,7,Regular,West,Clear,0
O-00994,P-3893,C-5199,Electronics,Laptop,6294.0,0.0,6294.0,Website,Wallet,8,1552,1,1,Regular,East,Hot,1
O-00995,P-6338,C-1818,Electronics,Charger,19734.0,47.0,10459.02,Mobile Web,COD,3,1948,25,1,Regular,North,Rainy,0
O-00996,P-5962,C-1308,Shoes,Casual,13183.0,35.0,8568.95,Mobile Web,UPI,6,1112,32,3,Loyal,North,Hot,0
O-00997,P-7189,C-5701,Clothing,Tshirt,1141.0,25.0,855.75,Mobile Web,UPI,3,901,11,8,Loyal,South,Cold,0
O-00998,P-8141,C-5105,Clothing,Tshirt,4788.0,25.0,3591.0,Website,COD,3,1616,40,1,New,West,Clear,0
O-00999,P-7251,C-8542,Beauty,Serum,7657.0,38.0,4747.34,Website,Wallet,7,136,14,7,New,East,Rainy,0
O-01000,P-8987,C-9074,Electronics,Charger,8203.0,0.0,8203.0,Website,Credit Card,5,34,7,1,Loyal,North,Hot,0
O-01001,P-8142,C-2457,Shoes,Running,17144.0,38.0,10629.28,Mobile Web,Credit Card,4,1365,17,2,New,East,Hot,0
O-01002,P-3592,C-3543,Electronics,Laptop,,,14474.04,,Wallet,5,596,48,5,Regular,,Hot,0
O-01003,P-1241,C-1950,Electronics,Mobile,19985.0,27.0,14589.05,Website,Credit Card,3,737,36,9,Regular,South,Rainy,0
O-01004,P-7253,C-9563,Clothing,Shirt,16453.0,12.0,14478.64,Mobile Web,Credit Card,3,1200,32,4,New,West,Clear,0
O-01005,P-8314,C-2002,Clothing,Kurta,12754.0,11.0,11351.06,App,Wallet,7,233,7,2,New,North,Hot,0
O-01006,P-4076,C-5745,Clothing,Jacket,19488.0,42.0,11303.04,Website,Wallet,7,1814,27,9,Loyal,East,Hot,0
O-01007,P-6141,C-7391,Footwear,Sandals,5244.0,39.0,3198.84,App,Wallet,8,299,17,6,Loyal,East,Rainy,0
O-01008,P-3194,C-9589,Electronics,Charger,6233.0,21.0,4924.07,Mobile Web,COD,3,1108,20,4,Regular,East,Cold,0
O-01009,P-4153,C-6650,Beauty,Perfume,4098.0,39.0,2499.78,Mobile Web,Wallet,9,1606,25,4,Regular,West,Clear,1
O-01010,P-6594,C-1080,Home,Bedsheet,5348.0,14.0,4599.28,App,UPI,6,227,18,3,Regular,South,Clear,0
O-01011,P-3129,C-4940,Home,Bedsheet,9751.0,7.0,9068.43,Website,??,9,1278,1,5,Regular,North,Rainy,0
O-01012,P-7954,C-9847,Shoes,Running,1724.0,15.0,1465.4,Website,Wallet,6,1320,21,0,Regular,West,Hot,0
O-01013,P-5156,C-6959,Electronics,Headphone,7314.0,49.0,3730.14,Website,UPI,9,452,1,7,Regular,South,Cold,1
O-01014,P-6784,C-8745,Clothing,Shirt,14639.0,35.0,9515.35,App,Credit Card,2,1911,31,7,Regular,South,Hot,1
O-01015,P-2621,C-6408,Shoes,Formal,1899.0,46.0,1025.46,App,COD,6,1362,34,3,Loyal,North,Cold,0
O-01016,P-8781,C-3116,Electronics,Headphone,8340.0,41.0,4920.6,Website,UPI,5,764,0,9,Regular,South,Clear,0
O-01017,P-1099,C-5833,Home,Cookware,14938.0,19.0,12099.78,App,COD,2,576,25,9,New,North,Clear,1
O-01018,P-7162,C-2171,Electronics,Charger,7711.0,31.0,5320.59,App,UPI,5,36,32,3,New,East,Cold,0
O-01019,P-3701,C-2871,Footwear,Sneakers,4476.0,17.0,3715.08,App,COD,6,987,1,5,Loyal,South,Rainy,1
O-01020,P-9312,C-8681,Electronics,Charger,19844.0,17.0,16470.52,App,UPI,6,850,22,4,Loyal,South,Hot,0
O-01021,P-6455,C-9868,Clothing,Shirt,947.0,17.0,786.01,Website,COD,4,263,23,7,New,West,Clear,0
O-01022,P-2221,C-4430,Beauty,Perfume,13935.0,9.0,12680.85,Website,Credit Card,7,623,43,4,New,East,Clear,0
O-01023,P-1804,C-8426,Beauty,Cream,3497.0,1.0,3462.03,Mobile Web,Credit Card,6,659,9,0,Loyal,North,Clear,0
O-01024,P-4226,C-5806,Beauty,Cream,3164.0,23.0,2436.28,App,COD,2,854,13,2,Regular,South,Clear,0
O-01025,P-6240,C-2157,Footwear,Sandals,2953.0,21.0,2332.87,Website,COD,6,80,8,3,Regular,East,Rainy,0
O-01026,P-1035,C-7250,Clothing,Shirt,14370.0,19.0,11639.7,App,UPI,2,1172,2,0,Regular,West,Clear,0
O-01027,P-3638,C-7755,Electronics,Headphone,16805.0,36.0,10755.2,Mobile Web,Credit Card,4,1851,43,9,Loyal,South,Clear,0
O-01028,P-5778,C-6317,Clothing,Shirt,4622.0,1.0,4575.78,Website,Credit Card,5,1920,38,0,New,West,Hot,0
O-01029,P-4638,C-1076,Clothing,Kurta,15743.0,31.0,10862.67,Mobile Web,Credit Card,7,348,36,7,Loyal,East,Hot,0
O-01030,P-8007,C-8131,Footwear,Boots,17160.0,0.0,17160.0,Website,Credit Card,7,916,20,8,Loyal,North,Cold,1
O-01031,P-5423,C-2494,Shoes,Running,4218.0,13.0,3669.66,App,UPI,2,394,45,5,New,North,Cold,0
O-01032,P-4792,C-1979,Electronics,Charger,8091.0,37.0,5097.33,Mobile Web,Wallet,9,209,28,6,New,West,Clear,0
O-01033,P-1733,C-7081,Home,Lamp,9975.0,37.0,6284.25,App,COD,5,902,7,7,New,West,Clear,0
O-01034,P-9623,C-2202,Electronics,Headphone,3310.0,28.0,2383.2,App,UPI,7,281,11,2,Regular,North,Hot,0
O-01035,P-3104,C-8694,Shoes,Formal,16098.0,44.0,9014.88,App,UPI,5,1491,28,5,Regular,East,Rainy,0
O-01036,P-4679,C-2448,Footwear,Sneakers,2885.0,14.0,2481.1,App,Wallet,3,1480,6,9,New,South,Cold,0
O-01037,P-3364,C-9184,Beauty,Cream,702.0,39.0,428.22,Mobile Web,Wallet,9,1647,19,9,Regular,East,Clear,0
O-01038,P-8770,C-5939,Shoes,Casual,6402.0,26.0,4737.48,Mobile Web,COD,7,1467,44,0,Regular,North,Rainy,0
O-01039,P-6275,C-8881,Beauty,Perfume,19846.0,43.0,11312.22,App,Credit Card,5,1914,25,1,Loyal,West,Clear,0
O-01040,P-6111,C-8642,Clothing,Jeans,1985.0,28.0,1429.2,Website,UPI,1,1138,32,2,Loyal,West,Clear,0
O-01041,P-4199,C-2326,Clothing,Shirt,8033.0,6.0,7551.02,Mobile Web,Credit Card,3,1559,0,5,Loyal,West,Clear,0
O-01042,P-4518,C-2728,Home,Cookware,19535.0,13.0,16995.45,App,UPI,2,1468,29,3,Regular,East,Clear,0
O-01043,P-3886,C-2861,Clothing,Jacket,19292.0,12.0,16976.96,Website,COD,8,780,48,8,Regular,East,Clear,1
O-01044,P-4655,C-5229,Clothing,Tshirt,1988.0,41.0,1172.92,Website,UPI,6,1530,27,1,Loyal,South,Clear,0
O-01045,P-9800,C-8916,Footwear,Sneakers,16266.0,15.0,13826.1,App,Credit Card,6,352,17,4,New,East,Rainy,0
O-01046,P-5496,C-8030,Shoes,Running,688.0,7.0,639.84,App,Credit Card,1,538,29,8,Loyal,East,Clear,0
O-01047,P-2954,C-3202,Clothing,Kurta,14137.0,37.0,8906.31,App,UPI,5,248,28,2,Regular,South,Cold,0
O-01048,P-9112,C-2586,Electronics,Mobile,3936.0,20.0,3148.8,Mobile Web,Credit Card,4,679,47,7,New,West,Rainy,0
O-01049,P-8652,C-4316,Shoes,Casual,14137.0,11.0,12581.93,App,Credit Card,3,1245,37,4,Loyal,South,Cold,0
O-01050,P-8806,C-9108,Electronics,Charger,4545.0,9.0,4135.95,Mobile Web,UPI,4,1336,37,2,New,North,Rainy,0
O-01051,P-7510,C-9664,Home,Bedsheet,5182.0,37.0,3264.66,Mobile Web,UPI,7,707,43,6,Loyal,South,Clear,0
